customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
564,22,13,694.6899999999999,1,2,1,121,Lost
565,3,17,993.34,3,3,1,331,Loyal Customers
566,5,14,671.37,3,2,1,321,Potential Loyalist
567,8,18,760.16,2,3,1,231,Needs Attention
568,51,6,246.94,1,1,1,111,Lost
569,12,14,738.93,1,2,1,121,Lost
570,1,18,936.65,4,3,1,431,Loyal Customers
571,9,16,723.27,2,3,1,231,Needs Attention
572,0,14,679.5699999999999,4,2,1,421,New Customers
573,3,16,559.25,3,3,1,331,Loyal Customers
574,7,10,516.08,2,1,1,211,Lost
575,7,26,1372.53,2,4,1,241,Needs Attention
576,6,15,710.8100000000001,2,2,1,221,Lost
577,1,25,1113.23,4,4,1,441,Loyal Customers
578,22,12,652.08,1,1,1,111,Lost
579,2,17,843.6,4,3,1,431,Loyal Customers
580,0,13,600.13,4,2,1,421,New Customers
581,11,11,537.89,2,1,1,211,Lost
582,9,21,962.58,2,4,1,241,Needs Attention
583,2,18,926.38,4,3,1,431,Loyal Customers
584,9,14,749.15,2,2,1,221,Lost
585,9,16,711.9,2,3,1,231,Needs Attention
586,6,11,516.07,2,1,1,211,Lost
587,1,14,643.88,4,2,1,421,New Customers
588,28,10,510.38,1,1,1,111,Lost
589,3,17,710.03,3,3,1,331,Loyal Customers
590,5,9,367.76,3,1,1,311,Potential Loyalist
591,4,13,739.56,3,2,1,321,Potential Loyalist
592,5,11,495.40000000000003,3,1,1,311,Potential Loyalist
593,2,17,814.71,4,3,1,431,Loyal Customers
594,10,14,813.02,2,2,1,221,Lost
595,7,17,836.5,2,3,1,231,Needs Attention
596,3,18,939.99,3,3,1,331,Loyal Customers
597,4,16,696.01,3,3,1,331,Loyal Customers
598,3,17,818.92,3,3,1,331,Loyal Customers
599,11,13,611.7,2,2,1,221,Lost
600,12,17,799.9499999999999,1,3,1,131,Needs Attention
601,17,10,404.19,1,1,1,111,Lost
602,22,9,408.64,1,1,1,111,Lost
603,0,17,909.26,4,3,1,431,Loyal Customers
604,4,16,877.66,3,3,1,331,Loyal Customers
605,10,15,727.86,2,2,1,221,Lost
606,26,17,780.59,1,3,1,131,Needs Attention
607,0,12,337.1,4,1,1,411,New Customers
608,7,18,654.54,2,3,1,231,Needs Attention
609,8,11,466.04,2,1,1,211,Lost
610,3,12,521.87,3,1,1,311,Potential Loyalist
611,2,16,845.9399999999999,4,3,1,431,Loyal Customers
612,6,20,975.26,2,4,1,241,Needs Attention
613,2,12,562.01,4,1,1,411,New Customers
614,14,13,669.9,1,2,1,121,Lost
615,5,13,626.98,3,2,1,321,Potential Loyalist
616,5,19,832.62,3,4,1,341,Loyal Customers
617,1,26,1202.8,4,4,1,441,Loyal Customers
618,12,16,856.1999999999999,1,3,1,131,Needs Attention
619,3,16,723.37,3,3,1,331,Loyal Customers
620,1,16,751.12,4,3,1,431,Loyal Customers
621,27,11,600.64,1,1,1,111,Lost
622,11,16,720.14,2,3,1,231,Needs Attention
623,9,16,540.03,2,3,1,231,Needs Attention
624,2,16,721.52,4,3,1,431,Loyal Customers
625,7,19,922.52,2,4,1,241,Needs Attention
626,22,12,496.56,1,1,1,111,Lost
627,9,13,535.55,2,2,1,221,Lost
628,1,16,663.48,4,3,1,431,Loyal Customers
629,16,12,567.92,1,1,1,111,Lost
630,1,16,764.17,4,3,1,431,Loyal Customers
631,2,22,1066.52,4,4,1,441,Loyal Customers
632,1,18,741.71,4,3,1,431,Loyal Customers
633,4,16,811.1,3,3,1,331,Loyal Customers
634,6,14,667.0,2,2,1,221,Lost
635,6,15,741.09,2,2,1,221,Lost
636,11,18,862.75,2,3,1,231,Needs Attention
637,0,14,661.0699999999999,4,2,1,421,New Customers
638,6,15,844.52,2,2,1,221,Lost
639,3,14,623.73,3,2,1,321,Potential Loyalist
640,12,14,637.4300000000001,1,2,1,121,Lost
641,5,19,889.11,3,4,1,341,Loyal Customers
642,8,20,876.15,2,4,1,241,Needs Attention
643,16,15,702.46,1,2,1,121,Lost
644,5,11,653.14,3,1,1,311,Potential Loyalist
645,19,14,578.93,1,2,1,121,Lost
646,10,15,591.59,2,2,1,221,Lost
647,18,15,550.9399999999999,1,2,1,121,Lost
648,1,19,1005.0899999999999,4,4,1,441,Loyal Customers
649,4,12,684.11,3,1,1,311,Potential Loyalist
650,2,13,579.91,4,2,1,421,New Customers
651,5,11,549.98,3,1,1,311,Potential Loyalist
652,0,18,936.92,4,3,1,431,Loyal Customers
653,47,11,300.41,1,1,1,111,Lost
654,7,14,736.22,2,2,1,221,Lost
655,5,23,1152.95,3,4,1,341,Loyal Customers
656,11,16,631.61,2,3,1,231,Needs Attention
657,0,15,623.36,4,2,1,421,New Customers
658,0,20,845.14,4,4,1,441,Loyal Customers
659,3,19,1032.53,3,4,1,341,Loyal Customers
660,13,10,490.71,1,1,1,111,Lost
661,13,9,454.45,1,1,1,111,Lost
662,11,13,623.8299999999999,2,2,1,221,Lost
663,6,15,666.3,2,2,1,221,Lost
664,1,17,809.61,4,3,1,431,Loyal Customers
665,3,16,811.11,3,3,1,331,Loyal Customers
666,13,16,930.61,1,3,1,131,Needs Attention
667,8,14,647.74,2,2,1,221,Lost
668,1,19,848.02,4,4,1,441,Loyal Customers
669,49,7,268.18,1,1,1,111,Lost
670,25,22,1029.69,1,4,1,141,Needs Attention
671,1,13,701.54,4,2,1,421,New Customers
672,3,15,749.12,3,2,1,321,Potential Loyalist
673,5,18,771.21,3,3,1,331,Loyal Customers
674,0,19,947.31,4,4,1,441,Loyal Customers
675,22,13,625.85,1,2,1,121,Lost
676,0,15,681.88,4,2,1,421,New Customers
677,0,11,457.41,4,1,1,411,New Customers
678,3,21,1074.45,3,4,1,341,Loyal Customers
679,11,12,585.44,2,1,1,211,Lost
680,6,15,517.38,2,2,1,221,Lost
681,1,11,407.59000000000003,4,1,1,411,New Customers
682,33,8,460.15,1,1,1,111,Lost
683,11,22,1095.42,2,4,1,241,Needs Attention
684,2,17,762.8199999999999,4,3,1,431,Loyal Customers
685,25,12,597.33,1,1,1,111,Lost
686,10,14,629.55,2,2,1,221,Lost
687,1,11,496.34000000000003,4,1,1,411,New Customers
688,12,11,505.38,1,1,1,111,Lost
689,4,24,900.93,3,4,1,341,Loyal Customers
690,2,21,1219.59,4,4,1,441,Loyal Customers
691,11,12,561.56,2,1,1,211,Lost
692,10,12,677.39,2,1,1,211,Lost
693,17,15,670.47,1,2,1,121,Lost
694,7,14,589.38,2,2,1,221,Lost
695,6,6,142.79,2,1,1,211,Lost
696,1,26,1076.7,4,4,1,441,Loyal Customers
697,15,16,815.78,1,3,1,131,Needs Attention
698,12,9,400.9,1,1,1,111,Lost
699,0,19,1024.1399999999999,4,4,1,441,Loyal Customers
700,3,20,1023.75,3,4,1,341,Loyal Customers
701,1,16,613.96,4,3,1,431,Loyal Customers
702,5,21,807.45,3,4,1,341,Loyal Customers
703,7,20,790.11,2,4,1,241,Needs Attention
704,33,12,510.90999999999997,1,1,1,111,Lost
705,1,21,1053.93,4,4,1,441,Loyal Customers
706,15,13,584.6800000000001,1,2,1,121,Lost
707,5,14,609.41,3,2,1,321,Potential Loyalist
708,0,10,513.42,4,1,1,411,New Customers
709,0,17,842.0500000000001,4,3,1,431,Loyal Customers
710,2,12,640.62,4,1,1,411,New Customers
711,3,9,390.52,3,1,1,311,Potential Loyalist
712,20,11,660.06,1,1,1,111,Lost
713,0,17,879.99,4,3,1,431,Loyal Customers
714,13,12,594.37,1,1,1,111,Lost
715,1,12,606.99,4,1,1,411,New Customers
716,1,14,791.2,4,2,1,421,New Customers
717,1,18,769.57,4,3,1,431,Loyal Customers
718,5,20,1091.48,3,4,1,341,Loyal Customers
719,4,18,823.21,3,3,1,331,Loyal Customers
720,3,17,799.41,3,3,1,331,Loyal Customers
721,5,19,821.73,3,4,1,341,Loyal Customers
722,0,16,573.17,4,3,1,431,Loyal Customers
723,2,6,361.38,4,1,1,411,New Customers
724,30,10,413.28999999999996,1,1,1,111,Lost
725,4,13,657.73,3,2,1,321,Potential Loyalist
726,0,18,762.16,4,3,1,431,Loyal Customers
727,2,10,451.67,4,1,1,411,New Customers
728,17,11,443.59999999999997,1,1,1,111,Lost
729,2,22,1067.6399999999999,4,4,1,441,Loyal Customers
730,16,14,592.82,1,2,1,121,Lost
731,6,8,388.6,2,1,1,211,Lost
732,2,12,506.94,4,1,1,411,New Customers
733,1,12,637.0,4,1,1,411,New Customers
734,9,18,999.05,2,3,1,231,Needs Attention
735,33,15,748.55,1,2,1,121,Lost
736,10,15,769.24,2,2,1,221,Lost
737,16,13,567.88,1,2,1,121,Lost
738,6,17,799.37,2,3,1,231,Needs Attention
739,13,19,820.29,1,4,1,141,Needs Attention
740,2,20,923.81,4,4,1,441,Loyal Customers
741,0,23,1155.43,4,4,1,441,Loyal Customers
742,7,17,804.99,2,3,1,231,Needs Attention
743,6,12,557.9399999999999,2,1,1,211,Lost
744,1,14,748.0699999999999,4,2,1,421,New Customers
745,18,12,453.81,1,1,1,111,Lost
746,7,13,538.15,2,2,1,221,Lost
747,3,17,904.56,3,3,1,331,Loyal Customers
748,3,10,388.64,3,1,1,311,Potential Loyalist
749,2,17,928.3,4,3,1,431,Loyal Customers
750,2,15,759.51,4,2,1,421,New Customers
751,2,15,795.89,4,2,1,421,New Customers
752,6,17,727.3,2,3,1,231,Needs Attention
753,8,21,1139.19,2,4,1,241,Needs Attention
754,2,9,346.99,4,1,1,411,New Customers
755,44,9,407.16,1,1,1,111,Lost
756,4,19,880.38,3,4,1,341,Loyal Customers
757,11,17,685.36,2,3,1,231,Needs Attention
758,1,23,966.78,4,4,1,441,Loyal Customers
759,7,24,1175.34,2,4,1,241,Needs Attention
760,0,16,836.9300000000001,4,3,1,431,Loyal Customers
761,19,11,473.65,1,1,1,111,Lost
762,13,15,829.15,1,2,1,121,Lost
763,17,17,896.34,1,3,1,131,Needs Attention
764,6,16,801.28,2,3,1,231,Needs Attention
765,35,16,754.8199999999999,1,3,1,131,Needs Attention
766,31,13,587.76,1,2,1,121,Lost
767,16,11,464.34000000000003,1,1,1,111,Lost
768,7,21,1023.15,2,4,1,241,Needs Attention
769,1,19,763.62,4,4,1,441,Loyal Customers
770,11,20,953.3,2,4,1,241,Needs Attention
771,1,16,705.95,4,3,1,431,Loyal Customers
772,11,11,464.48,2,1,1,211,Lost
773,2,13,655.1,4,2,1,421,New Customers
774,0,24,994.1,4,4,1,441,Loyal Customers
775,9,16,733.85,2,3,1,231,Needs Attention
776,0,14,495.52,4,2,1,421,New Customers
777,9,15,718.04,2,2,1,221,Lost
778,0,15,601.89,4,2,1,421,New Customers
779,5,13,722.2,3,2,1,321,Potential Loyalist
780,0,20,1056.32,4,4,1,441,Loyal Customers
781,3,16,683.3,3,3,1,331,Loyal Customers
782,25,19,812.87,1,4,1,141,Needs Attention
783,12,13,617.46,1,2,1,121,Lost
784,0,11,497.02,4,1,1,411,New Customers
785,22,13,721.03,1,2,1,121,Lost
786,30,11,530.56,1,1,1,111,Lost
787,3,14,582.42,3,2,1,321,Potential Loyalist
788,10,14,667.0799999999999,2,2,1,221,Lost
789,2,14,662.14,4,2,1,421,New Customers
790,22,14,679.06,1,2,1,121,Lost
791,10,19,890.03,2,4,1,241,Needs Attention
792,3,4,196.51,3,1,1,311,Potential Loyalist
793,0,17,839.62,4,3,1,431,Loyal Customers
794,4,12,452.51,3,1,1,311,Potential Loyalist
795,1,19,777.71,4,4,1,441,Loyal Customers
796,21,10,426.36,1,1,1,111,Lost
797,1,23,1080.58,4,4,1,441,Loyal Customers
798,10,16,736.07,2,3,1,231,Needs Attention
799,7,14,658.62,2,2,1,221,Lost
800,1,22,1016.72,4,4,1,441,Loyal Customers
801,22,21,1012.3,1,4,1,141,Needs Attention
802,11,15,889.85,2,2,1,221,Lost
803,33,9,433.5,1,1,1,111,Lost
804,1,27,1412.84,4,4,1,441,Loyal Customers
805,4,15,857.88,3,2,1,321,Potential Loyalist
806,7,17,728.82,2,3,1,231,Needs Attention
807,25,14,653.2,1,2,1,121,Lost
808,0,14,573.5,4,2,1,421,New Customers
809,0,19,978.08,4,4,1,441,Loyal Customers
810,2,17,707.73,4,3,1,431,Loyal Customers
811,6,16,781.03,2,3,1,231,Needs Attention
812,5,22,1066.83,3,4,1,341,Loyal Customers
813,5,11,645.06,3,1,1,311,Potential Loyalist
814,12,10,368.08,1,1,1,111,Lost
815,17,16,747.45,1,3,1,131,Needs Attention
816,15,7,225.75,1,1,1,111,Lost
817,9,17,590.48,2,3,1,231,Needs Attention
818,19,11,413.49,1,1,1,111,Lost
819,13,9,463.89,1,1,1,111,Lost
820,6,15,636.33,2,2,1,221,Lost
821,1,9,360.63,4,1,1,411,New Customers
822,3,15,674.76,3,2,1,321,Potential Loyalist
823,10,18,933.69,2,3,1,231,Needs Attention
824,31,10,457.40999999999997,1,1,1,111,Lost
825,4,13,566.46,3,2,1,321,Potential Loyalist
826,17,19,773.19,1,4,1,141,Needs Attention
827,16,18,780.85,1,3,1,131,Needs Attention
828,1,16,748.4300000000001,4,3,1,431,Loyal Customers
829,4,14,589.2,3,2,1,321,Potential Loyalist
830,7,11,521.31,2,1,1,211,Lost
831,4,17,592.0600000000001,3,3,1,331,Loyal Customers
832,0,19,804.25,4,4,1,441,Loyal Customers
833,0,17,711.28,4,3,1,431,Loyal Customers
834,3,22,985.17,3,4,1,341,Loyal Customers
835,20,25,1340.15,1,4,1,141,Needs Attention
836,27,9,470.48,1,1,1,111,Lost
837,7,15,672.49,2,2,1,221,Lost
838,14,20,1034.86,1,4,1,141,Needs Attention
839,7,17,696.94,2,3,1,231,Needs Attention
840,12,11,428.61,1,1,1,111,Lost
841,13,17,978.9,1,3,1,131,Needs Attention
842,1,13,588.9399999999999,4,2,1,421,New Customers
843,2,22,956.14,4,4,1,441,Loyal Customers
844,6,14,497.3,2,2,1,221,Lost
845,0,27,1321.43,4,4,1,441,Loyal Customers
846,9,17,756.72,2,3,1,231,Needs Attention
847,2,13,799.12,4,2,1,421,New Customers
848,0,13,532.55,4,2,1,421,New Customers
849,31,17,706.22,1,3,1,131,Needs Attention
850,8,8,394.07,2,1,1,211,Lost
851,7,11,520.68,2,1,1,211,Lost
852,0,12,625.63,4,1,1,411,New Customers
853,3,12,676.5,3,1,1,311,Potential Loyalist
854,23,15,674.79,1,2,1,121,Lost
855,14,16,692.04,1,3,1,131,Needs Attention
856,6,8,446.84000000000003,2,1,1,211,Lost
857,2,19,851.36,4,4,1,441,Loyal Customers
858,18,20,776.76,1,4,1,141,Needs Attention
859,2,16,788.72,4,3,1,431,Loyal Customers
860,25,14,544.84,1,2,1,121,Lost
861,11,20,889.79,2,4,1,241,Needs Attention
862,29,10,520.1,1,1,1,111,Lost
863,5,12,609.37,3,1,1,311,Potential Loyalist
864,19,14,643.28,1,2,1,121,Lost
865,0,14,462.46,4,2,1,421,New Customers
866,25,11,647.64,1,1,1,111,Lost
867,1,14,506.79999999999995,4,2,1,421,New Customers
868,9,12,651.72,2,1,1,211,Lost
869,5,15,719.0,3,2,1,321,Potential Loyalist
870,18,11,538.85,1,1,1,111,Lost
871,3,14,720.84,3,2,1,321,Potential Loyalist
872,10,14,718.09,2,2,1,221,Lost
873,0,15,709.87,4,2,1,421,New Customers
874,3,16,799.58,3,3,1,331,Loyal Customers
875,3,14,620.01,3,2,1,321,Potential Loyalist
876,12,21,962.1500000000001,1,4,1,141,Needs Attention
877,4,15,718.11,3,2,1,321,Potential Loyalist
878,0,13,558.03,4,2,1,421,New Customers
879,0,16,814.97,4,3,1,431,Loyal Customers
880,2,18,978.71,4,3,1,431,Loyal Customers
881,3,17,712.42,3,3,1,331,Loyal Customers
882,4,13,629.71,3,2,1,321,Potential Loyalist
883,2,13,520.02,4,2,1,421,New Customers
884,19,13,457.42,1,2,1,121,Lost
885,3,18,725.28,3,3,1,331,Loyal Customers
886,18,15,691.78,1,2,1,121,Lost
887,4,18,702.31,3,3,1,331,Loyal Customers
888,1,22,1021.3,4,4,1,441,Loyal Customers
889,6,17,809.48,2,3,1,231,Needs Attention
890,31,8,349.56,1,1,1,111,Lost
891,17,13,695.84,1,2,1,121,Lost
892,3,18,879.44,3,3,1,331,Loyal Customers
893,10,13,415.09,2,2,1,221,Lost
894,9,13,631.86,2,2,1,221,Lost
895,26,15,780.47,1,2,1,121,Lost
896,3,15,686.95,3,2,1,321,Potential Loyalist
897,7,10,549.4200000000001,2,1,1,211,Lost
898,19,12,593.23,1,1,1,111,Lost
899,8,20,1028.36,2,4,1,241,Needs Attention
900,7,17,792.3,2,3,1,231,Needs Attention
901,2,17,700.79,4,3,1,431,Loyal Customers
902,3,17,620.55,3,3,1,331,Loyal Customers
903,4,20,978.7,3,4,1,341,Loyal Customers
904,26,14,734.13,1,2,1,121,Lost
905,0,16,790.64,4,3,1,431,Loyal Customers
906,12,14,599.34,1,2,1,121,Lost
907,2,13,789.71,4,2,1,421,New Customers
908,28,13,442.18,1,2,1,121,Lost
909,15,20,948.72,1,4,1,141,Needs Attention
910,32,13,516.41,1,2,1,121,Lost
911,4,16,651.8,3,3,1,331,Loyal Customers
912,0,13,568.21,4,2,1,421,New Customers
913,1,16,684.91,4,3,1,431,Loyal Customers
914,46,6,262.86,1,1,1,111,Lost
915,3,8,460.21,3,1,1,311,Potential Loyalist
916,0,12,585.11,4,1,1,411,New Customers
917,12,18,1068.06,1,3,1,131,Needs Attention
918,0,18,904.93,4,3,1,431,Loyal Customers
919,16,16,715.64,1,3,1,131,Needs Attention
920,19,15,448.42,1,2,1,121,Lost
921,9,13,587.13,2,2,1,221,Lost
922,1,17,747.75,4,3,1,431,Loyal Customers
923,6,16,760.41,2,3,1,231,Needs Attention
924,2,14,835.93,4,2,1,421,New Customers
925,2,15,721.0,4,2,1,421,New Customers
926,19,11,502.98,1,1,1,111,Lost
927,0,19,927.42,4,4,1,441,Loyal Customers
928,5,16,680.28,3,3,1,331,Loyal Customers
929,10,16,627.95,2,3,1,231,Needs Attention
930,7,22,1009.85,2,4,1,241,Needs Attention
931,15,13,591.41,1,2,1,121,Lost
932,1,15,680.39,4,2,1,421,New Customers
933,15,14,570.47,1,2,1,121,Lost
934,14,17,868.86,1,3,1,131,Needs Attention
935,0,18,992.69,4,3,1,431,Loyal Customers
936,6,16,831.02,2,3,1,231,Needs Attention
937,2,8,367.25,4,1,1,411,New Customers
938,3,19,778.49,3,4,1,341,Loyal Customers
939,6,19,930.22,2,4,1,241,Needs Attention
940,8,17,824.78,2,3,1,231,Needs Attention
941,54,6,146.65,1,1,1,111,Lost
942,0,12,480.89,4,1,1,411,New Customers
943,7,17,694.97,2,3,1,231,Needs Attention
944,10,16,884.47,2,3,1,231,Needs Attention
945,3,19,1079.65,3,4,1,341,Loyal Customers
946,8,11,582.63,2,1,1,211,Lost
947,1,12,600.2,4,1,1,411,New Customers
948,1,14,761.82,4,2,1,421,New Customers
949,8,16,644.31,2,3,1,231,Needs Attention
950,14,12,554.04,1,1,1,111,Lost
951,29,11,347.65999999999997,1,1,1,111,Lost
952,6,17,731.39,2,3,1,231,Needs Attention
953,8,16,869.77,2,3,1,231,Needs Attention
954,21,14,592.92,1,2,1,121,Lost
955,10,17,898.48,2,3,1,231,Needs Attention
956,5,18,940.02,3,3,1,331,Loyal Customers
957,1,23,1211.35,4,4,1,441,Loyal Customers
958,15,14,532.13,1,2,1,121,Lost
959,8,12,667.84,2,1,1,211,Lost
960,13,14,616.94,1,2,1,121,Lost
961,19,17,931.63,1,3,1,131,Needs Attention
962,6,20,780.0600000000001,2,4,1,241,Needs Attention
963,14,22,1048.48,1,4,1,141,Needs Attention
964,13,18,759.95,1,3,1,131,Needs Attention
965,6,13,542.3399999999999,2,2,1,221,Lost
966,18,20,985.25,1,4,1,141,Needs Attention
967,4,15,606.09,3,2,1,321,Potential Loyalist
968,8,15,572.79,2,2,1,221,Lost
969,6,23,1100.62,2,4,1,241,Needs Attention
970,25,10,457.24,1,1,1,111,Lost
971,3,21,963.76,3,4,1,341,Loyal Customers
972,19,15,585.16,1,2,1,121,Lost
973,5,13,451.63,3,2,1,321,Potential Loyalist
974,6,10,458.58,2,1,1,211,Lost
975,0,19,752.12,4,4,1,441,Loyal Customers
976,16,11,429.76,1,1,1,111,Lost
977,9,19,793.9,2,4,1,241,Needs Attention
978,6,22,1159.84,2,4,1,241,Needs Attention
979,19,12,513.16,1,1,1,111,Lost
980,3,16,805.18,3,3,1,331,Loyal Customers
981,2,15,718.27,4,2,1,421,New Customers
982,1,18,761.66,4,3,1,431,Loyal Customers
983,9,15,591.37,2,2,1,221,Lost
984,2,13,522.77,4,2,1,421,New Customers
985,0,15,738.88,4,2,1,421,New Customers
986,11,16,805.54,2,3,1,231,Needs Attention
987,6,16,553.22,2,3,1,231,Needs Attention
988,10,9,412.93,2,1,1,211,Lost
989,21,19,1029.81,1,4,1,141,Needs Attention
990,6,18,899.87,2,3,1,231,Needs Attention
991,11,19,916.6800000000001,2,4,1,241,Needs Attention
992,2,14,609.3,4,2,1,421,New Customers
993,3,20,1062.8899999999999,3,4,1,341,Loyal Customers
994,10,14,652.41,2,2,1,221,Lost
995,5,11,539.02,3,1,1,311,Potential Loyalist
996,0,17,655.12,4,3,1,431,Loyal Customers
997,1,16,886.74,4,3,1,431,Loyal Customers
998,16,13,510.97,1,2,1,121,Lost
999,1,15,746.54,4,2,1,421,New Customers
1000,0,16,920.25,4,3,1,431,Loyal Customers
1001,4,17,849.48,3,3,1,331,Loyal Customers
1002,6,15,758.4,2,2,1,221,Lost
1003,3,12,440.89,3,1,1,311,Potential Loyalist
1004,3,17,803.51,3,3,1,331,Loyal Customers
1005,5,17,760.65,3,3,1,331,Loyal Customers
1006,0,14,745.01,4,2,1,421,New Customers
1007,4,17,921.52,3,3,1,331,Loyal Customers
1008,6,10,391.58,2,1,1,211,Lost
1009,7,14,760.0799999999999,2,2,1,221,Lost
1010,11,13,608.02,2,2,1,221,Lost
1011,10,13,594.04,2,2,1,221,Lost
1012,0,18,991.26,4,3,1,431,Loyal Customers
1013,7,11,554.34,2,1,1,211,Lost
1014,2,15,775.4,4,2,1,421,New Customers
1015,1,16,866.72,4,3,1,431,Loyal Customers
1016,22,16,798.03,1,3,1,131,Needs Attention
1017,11,8,288.8,2,1,1,211,Lost
1018,4,15,838.83,3,2,1,321,Potential Loyalist
1019,1,13,595.96,4,2,1,421,New Customers
1020,6,15,721.65,2,2,1,221,Lost
1021,12,18,936.73,1,3,1,131,Needs Attention
1022,23,9,401.92,1,1,1,111,Lost
1023,4,13,614.1,3,2,1,321,Potential Loyalist
1024,5,15,701.84,3,2,1,321,Potential Loyalist
1025,15,12,570.32,1,1,1,111,Lost
1026,7,17,806.35,2,3,1,231,Needs Attention
1027,3,10,403.24,3,1,1,311,Potential Loyalist
1028,11,12,582.76,2,1,1,211,Lost
1029,12,22,890.39,1,4,1,141,Needs Attention
1030,0,12,626.77,4,1,1,411,New Customers
1031,12,23,1031.1200000000001,1,4,1,141,Needs Attention
1032,6,13,565.22,2,2,1,221,Lost
1033,7,22,1047.81,2,4,1,241,Needs Attention
1034,15,15,755.12,1,2,1,121,Lost
1035,16,17,1005.55,1,3,1,131,Needs Attention
1036,2,17,844.81,4,3,1,431,Loyal Customers
1037,13,16,870.14,1,3,1,131,Needs Attention
1038,19,7,345.27,1,1,1,111,Lost
1039,1,12,565.09,4,1,1,411,New Customers
1040,6,14,779.76,2,2,1,221,Lost
1041,28,9,459.02,1,1,1,111,Lost
1042,16,20,937.93,1,4,1,141,Needs Attention
1043,16,13,610.84,1,2,1,121,Lost
1044,9,12,432.5,2,1,1,211,Lost
1045,38,11,506.71999999999997,1,1,1,111,Lost
1046,5,15,545.89,3,2,1,321,Potential Loyalist
1047,1,18,722.47,4,3,1,431,Loyal Customers
1048,13,13,695.77,1,2,1,121,Lost
1049,15,15,640.6,1,2,1,121,Lost
1050,6,16,774.74,2,3,1,231,Needs Attention
1051,32,10,544.42,1,1,1,111,Lost
1052,3,17,845.45,3,3,1,331,Loyal Customers
1053,0,12,527.0799999999999,4,1,1,411,New Customers
1054,1,18,645.68,4,3,1,431,Loyal Customers
1055,18,9,331.21999999999997,1,1,1,111,Lost
1056,0,16,755.6,4,3,1,431,Loyal Customers
1057,18,13,660.86,1,2,1,121,Lost
1058,33,13,502.66999999999996,1,2,1,121,Lost
1059,0,11,547.72,4,1,1,411,New Customers
1060,4,11,420.25,3,1,1,311,Potential Loyalist
1061,1,22,993.47,4,4,1,441,Loyal Customers
1062,17,17,841.17,1,3,1,131,Needs Attention
1063,3,20,690.56,3,4,1,341,Loyal Customers
1064,4,19,890.64,3,4,1,341,Loyal Customers
1065,5,18,956.07,3,3,1,331,Loyal Customers
1066,0,19,728.34,4,4,1,441,Loyal Customers
1067,9,8,300.53,2,1,1,211,Lost
1068,5,18,859.06,3,3,1,331,Loyal Customers
1069,0,21,1059.62,4,4,1,441,Loyal Customers
1070,1,15,667.68,4,2,1,421,New Customers
1071,4,18,734.88,3,3,1,331,Loyal Customers
1072,7,10,357.85,2,1,1,211,Lost
1073,8,14,735.04,2,2,1,221,Lost
1074,3,16,803.62,3,3,1,331,Loyal Customers
1075,38,9,334.22,1,1,1,111,Lost
1076,17,14,685.74,1,2,1,121,Lost
1077,14,13,562.51,1,2,1,121,Lost
1078,2,10,348.98,4,1,1,411,New Customers
1079,18,16,772.87,1,3,1,131,Needs Attention
1080,12,13,732.52,1,2,1,121,Lost
1081,9,14,688.61,2,2,1,221,Lost
1082,3,12,459.1,3,1,1,311,Potential Loyalist
1083,3,15,657.48,3,2,1,321,Potential Loyalist
1084,2,19,884.19,4,4,1,441,Loyal Customers
1085,1,19,780.03,4,4,1,441,Loyal Customers
1086,6,15,655.29,2,2,1,221,Lost
1087,4,8,456.34,3,1,1,311,Potential Loyalist
1088,21,6,239.73000000000002,1,1,1,111,Lost
1089,1,20,832.0,4,4,1,441,Loyal Customers
1090,10,17,906.01,2,3,1,231,Needs Attention
1091,5,15,641.1,3,2,1,321,Potential Loyalist
1092,16,9,394.66,1,1,1,111,Lost
1093,14,13,566.43,1,2,1,121,Lost
1094,13,18,629.27,1,3,1,131,Needs Attention
1095,45,13,521.5,1,2,1,121,Lost
1096,8,11,511.40999999999997,2,1,1,211,Lost
1097,11,17,752.72,2,3,1,231,Needs Attention
1098,8,15,747.47,2,2,1,221,Lost
1099,11,11,336.42,2,1,1,211,Lost
1100,4,15,798.89,3,2,1,321,Potential Loyalist
1101,4,11,501.49,3,1,1,311,Potential Loyalist
1102,15,15,636.95,1,2,1,121,Lost
1103,2,15,615.54,4,2,1,421,New Customers
1104,12,15,643.3199999999999,1,2,1,121,Lost
1105,36,14,724.0799999999999,1,2,1,121,Lost
1106,27,13,587.88,1,2,1,121,Lost
1107,0,11,550.85,4,1,1,411,New Customers
1108,14,17,823.28,1,3,1,131,Needs Attention
1109,3,20,687.68,3,4,1,341,Loyal Customers
1110,22,5,242.57999999999998,1,1,1,111,Lost
1111,10,17,948.6,2,3,1,231,Needs Attention
1112,8,17,829.36,2,3,1,231,Needs Attention
1113,11,14,626.31,2,2,1,221,Lost
1114,11,15,516.5,2,2,1,221,Lost
1115,10,16,816.86,2,3,1,231,Needs Attention
1116,15,17,1002.66,1,3,1,131,Needs Attention
1117,24,12,623.78,1,1,1,111,Lost
1118,1,20,742.0,4,4,1,441,Loyal Customers
1119,23,14,686.51,1,2,1,121,Lost
1120,0,9,347.85,4,1,1,411,New Customers
1121,0,13,614.77,4,2,1,421,New Customers
1122,9,12,565.57,2,1,1,211,Lost
1123,0,14,649.39,4,2,1,421,New Customers
1124,4,14,524.1899999999999,3,2,1,321,Potential Loyalist
1125,11,22,1048.02,2,4,1,241,Needs Attention
